Scheme_Code,window_years,mean,min,max_cagr,overall_cagr,predicted_min_cagr,fund,starts_before_2018
118989,10,0.20373771220958975,0.16563765105784745,0.2456037419995658,0.2042597788101943,0.10869150191707205,HDFC Mid Cap Fund - Growth Option - Direct Plan,True
119016,1,0.08056110495433565,0.026477096514971432,0.1237747692799509,0.08000705296738198,0.04318827913186045,HDFC Short Term  Debt Fund - Growth Option - Direct Plan,True
119016,2,0.08005751651441219,0.041227309628344866,0.11247233206327256,0.08000705296738198,0.03998110695757962,HDFC Short Term  Debt Fund - Growth Option - Direct Plan,True
119016,3,0.0789737247157939,0.051973603055706086,0.10552381139891098,0.08000705296738198,0.04106424947039233,HDFC Short Term  Debt Fund - Growth Option - Direct Plan,True
119016,4,0.07812554511644157,0.059897257771571066,0.09978116961927563,0.08000705296738198,0.053524576478867734,HDFC Short Term  Debt Fund - Growth Option - Direct Plan,True
119016,5,0.07811026219101433,0.0641374064437592,0.0912459645985948,0.08000705296738198,0.055425933602050406,HDFC Short Term  Debt Fund - Growth Option - Direct Plan,True
119016,6,0.07916959959541477,0.06588373862272245,0.09194238757263906,0.08000705296738198,0.060809209304844014,HDFC Short Term  Debt Fund - Growth Option - Direct Plan,True
119016,7,0.07943901972100517,0.07154413220067779,0.09508729687708639,0.08000705296738198,0.06259739100421505,HDFC Short Term  Debt Fund - Growth Option - Direct Plan,True
119016,8,0.0785993410942334,0.07346082555001687,0.09092731412558419,0.08000705296738198,0.06573658403317234,HDFC Short Term  Debt Fund - Growth Option - Direct Plan,True
119016,9,0.07795104434534657,0.07305386566121208,0.08519417725275846,0.08000705296738198,0.06700932193602066,HDFC Short Term  Debt Fund - Growth Option - Direct Plan,True
119016,10,0.07855277000766174,0.07444670259821828,0.0830091553025365,0.08000705296738198,0.06963674337184576,HDFC Short Term  Debt Fund - Growth Option - Direct Plan,True
119018,1,0.16608308096710372,-0.3705030793931857,0.9096864985970421,0.13288461569850818,-0.09703817718427543,HDFC Large Cap Fund - Growth Option - Direct Plan,True
119018,2,0.1504903501196572,-0.1501475789851695,0.5035817804833667,0.13288461569850818,-0.010862474037153184,HDFC Large Cap Fund - Growth Option - Direct Plan,True
119018,3,0.14549281062444905,-0.07509121654372852,0.3404442494403239,0.13288461569850818,0.029496639530701137,HDFC Large Cap Fund - Growth Option - Direct Plan,True
119018,4,0.1445342515880765,0.006763025812072998,0.3551060499294547,0.13288461569850818,0.056676676125985676,HDFC Large Cap Fund - Growth Option - Direct Plan,True
119018,5,0.14143933238660378,-0.014500686013517838,0.29508170972557557,0.13288461569850818,0.063749630647716,HDFC Large Cap Fund - Growth Option - Direct Plan,True
119018,6,0.13644801805518406,0.03369955177109407,0.2342558168282376,0.13288461569850818,0.08101780481578268,HDFC Large Cap Fund - Growth Option - Direct Plan,True
119018,7,0.1321399266853533,0.06330865664926333,0.17006194907657535,0.13288461569850818,0.10019218282076606,HDFC Large Cap Fund - Growth Option - Direct Plan,True
119018,8,0.13903978449398605,0.09793555026912992,0.18852035424514946,0.13288461569850818,0.10475599266471032,HDFC Large Cap Fund - Growth Option - Direct Plan,True
119018,9,0.14146442777333487,0.11363026093178741,0.1715624572640677,0.13288461569850818,0.11336397888044429,HDFC Large Cap Fund - Growth Option - Direct Plan,True
119018,10,0.1439039646998949,0.11536222123299678,0.17089168432749235,0.13288461569850818,0.11776966104414438,HDFC Large Cap Fund - Growth Option - Direct Plan,True
119019,1,0.1611130570742313,-0.16153186678802145,0.6546006805015894,0.1339046288253798,-0.07646926735741083,DSP Aggressive Hybrid Fund - Direct Plan - Growth,True
119019,2,0.15441206947680486,-0.05770936022999018,0.36515091668104094,0.1339046288253798,-0.013627052985582687,DSP Aggressive Hybrid Fund - Direct Plan - Growth,True
119019,3,0.1473094237930778,-0.004891527582034705,0.27798728985846655,0.1339046288253798,0.023256608811811186,DSP Aggressive Hybrid Fund - Direct Plan - Growth,True
119019,4,0.14406230118506758,0.05173687674427785,0.2492109495089072,0.1339046288253798,0.05009204662131104,DSP Aggressive Hybrid Fund - Direct Plan - Growth,True
119019,5,0.14252606686242067,0.03986143586740476,0.23841639692081062,0.1339046288253798,0.057663370362913274,DSP Aggressive Hybrid Fund - Direct Plan - Growth,True
119019,6,0.14081828296684842,0.09767964403552254,0.18995868684101747,0.1339046288253798,0.07487156110755815,DSP Aggressive Hybrid Fund - Direct Plan - Growth,True
119019,7,0.13943227441016154,0.10133635029986188,0.18131080405006195,0.1339046288253798,0.09360249148227383,DSP Aggressive Hybrid Fund - Direct Plan - Growth,True
119019,8,0.1418047622331469,0.10504380681928982,0.194095189943291,0.1339046288253798,0.09797230047789654,DSP Aggressive Hybrid Fund - Direct Plan - Growth,True
119019,9,0.14199903690849844,0.11585114953607789,0.16898160004802576,0.1339046288253798,0.10153338572448248,DSP Aggressive Hybrid Fund - Direct Plan - Growth,True
119019,10,0.1450314346984078,0.12501245857388765,0.16838604063553997,0.1339046288253798,0.10361594814266423,DSP Aggressive Hybrid Fund - Direct Plan - Growth,True
119053,1,0.14819057840536784,-0.23182927602701764,0.6693800528228122,0.12628134812420422,-0.07646926735741083,Tata Aggressive Hybrid Fund -Direct Plan- Growth Option,True
119053,2,0.13833258533296308,-0.09990527869875443,0.4038501375917187,0.12628134812420422,-0.013627052985582687,Tata Aggressive Hybrid Fund -Direct Plan- Growth Option,True
119053,3,0.12933061730450712,-0.045189603148737656,0.280869387463494,0.12628134812420422,0.023256608811811186,Tata Aggressive Hybrid Fund -Direct Plan- Growth Option,True
119053,4,0.12634855602094974,0.00492460594485844,0.2626503948076975,0.12628134812420422,0.05009204662131104,Tata Aggressive Hybrid Fund -Direct Plan- Growth Option,True
119053,5,0.12406321102200314,-0.005597543948916428,0.22490194214498027,0.12628134812420422,0.057663370362913274,Tata Aggressive Hybrid Fund -Direct Plan- Growth Option,True
