Scheme_Code,window_years,mean,min,max_cagr,overall_cagr,predicted_min_cagr,fund,starts_before_2018,Scheme_Category,sentiment_score
118525,9,0.1875477591902232,0.1318929091680076,0.2396873626264442,0.2012103503530988,0.1395360504435299,Franklin India Small Cap Fund - Direct - Growth,True,Equity Scheme - Small Cap Fund,0.12349471151828766
118525,10,0.1970218535241865,0.1491480395399229,0.2535884615749217,0.2012103503530988,0.1458943703215551,Franklin India Small Cap Fund - Direct - Growth,True,Equity Scheme - Small Cap Fund,0.12349471151828766
118533,1,0.2239706821626202,-0.3132900256402443,0.9966600216824522,0.1819739650189329,-0.1368394030550906,Franklin India Mid Cap Fund - Direct - Growth,True,Equity Scheme - Mid Cap Fund,0.10048952102661132
118533,2,0.2032550062495965,-0.1680308049357857,0.5688005586429727,0.1819739650189329,-0.0597474794448412,Franklin India Mid Cap Fund - Direct - Growth,True,Equity Scheme - Mid Cap Fund,0.10048952102661132
118533,3,0.1870909317361379,-0.0753654215571479,0.4358334372726598,0.1819739650189329,-0.0050825847843592,Franklin India Mid Cap Fund - Direct - Growth,True,Equity Scheme - Mid Cap Fund,0.10048952102661132
118533,4,0.1783833746044512,0.0110322394540254,0.3686044143958864,0.1819739650189329,0.0327162789334244,Franklin India Mid Cap Fund - Direct - Growth,True,Equity Scheme - Mid Cap Fund,0.10048952102661132
118533,5,0.1717951381931598,0.0046837694923038,0.3248359561408596,0.1819739650189329,0.0510440347299109,Franklin India Mid Cap Fund - Direct - Growth,True,Equity Scheme - Mid Cap Fund,0.10048952102661132
118533,6,0.1647884644932886,0.0895150360412448,0.259011992163646,0.1819739650189329,0.074210730876995,Franklin India Mid Cap Fund - Direct - Growth,True,Equity Scheme - Mid Cap Fund,0.10048952102661132
118533,7,0.1607091435980019,0.1049354552992523,0.2186451461799683,0.1819739650189329,0.0955627814668841,Franklin India Mid Cap Fund - Direct - Growth,True,Equity Scheme - Mid Cap Fund,0.10048952102661132
118533,8,0.1675114815050002,0.1109754497010677,0.2471318662195056,0.1819739650189329,0.100260024369324,Franklin India Mid Cap Fund - Direct - Growth,True,Equity Scheme - Mid Cap Fund,0.10048952102661132
118533,9,0.1714047908206672,0.1302281135152285,0.2189715191941552,0.1819739650189329,0.1042552699808705,Franklin India Mid Cap Fund - Direct - Growth,True,Equity Scheme - Mid Cap Fund,0.10048952102661132
118533,10,0.1790734537866745,0.1406748965482089,0.2195569671779766,0.1819739650189329,0.108691501917072,Franklin India Mid Cap Fund - Direct - Growth,True,Equity Scheme - Mid Cap Fund,0.10048952102661132
118546,1,0.1577740028008352,-0.2228423005381108,0.6914378080977472,0.1365083974233769,-0.0764692673574108,Franklin India Aggressive Hybrid Fund - Direct - Growth,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118546,2,0.1502197049096045,-0.0855893475924297,0.3825567135400494,0.1365083974233769,-0.0136270529855826,Franklin India Aggressive Hybrid Fund - Direct - Growth,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118546,3,0.1423265540956212,-0.0283611690521659,0.2842837657006778,0.1365083974233769,0.0232566088118111,Franklin India Aggressive Hybrid Fund - Direct - Growth,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118546,4,0.1383159385824879,0.0177008808232372,0.2768169309833117,0.1365083974233769,0.050092046621311,Franklin India Aggressive Hybrid Fund - Direct - Growth,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118546,5,0.1361664357938899,0.0161521529837753,0.2421873262811125,0.1365083974233769,0.0576633703629132,Franklin India Aggressive Hybrid Fund - Direct - Growth,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118546,6,0.1331638121405177,0.0778673386070722,0.195915105747529,0.1365083974233769,0.0748715611075581,Franklin India Aggressive Hybrid Fund - Direct - Growth,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118546,7,0.1306750053684545,0.0938841752433319,0.1671720830432166,0.1365083974233769,0.0936024914822738,Franklin India Aggressive Hybrid Fund - Direct - Growth,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118546,8,0.1348344162373603,0.0991012933926915,0.182938637959672,0.1365083974233769,0.0979723004778965,Franklin India Aggressive Hybrid Fund - Direct - Growth,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118546,9,0.1358237654551753,0.1122723676423298,0.1645496159661814,0.1365083974233769,0.1015333857244824,Franklin India Aggressive Hybrid Fund - Direct - Growth,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118546,10,0.1389894177807727,0.1154988097171827,0.1641264888817277,0.1365083974233769,0.1036159481426642,Franklin India Aggressive Hybrid Fund - Direct - Growth,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118565,1,0.0742124209887515,-0.1154571614700121,1.923116604868643,0.164699815650634,0.0431882791318604,Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH,True,Debt Scheme - Short Duration Fund,0.08182677295472887
118565,2,0.072877730939083,-0.0205727401300953,0.7352363271110962,0.164699815650634,0.0399811069575796,Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH,True,Debt Scheme - Short Duration Fund,0.08182677295472887
118565,3,0.0712372437048202,0.0098300917796221,0.4727745071623317,0.164699815650634,0.0410642494703923,Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH,True,Debt Scheme - Short Duration Fund,0.08182677295472887
118565,4,0.070129986170848,0.0343851887168189,0.3666065275543502,0.164699815650634,0.0535245764788677,Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH,True,Debt Scheme - Short Duration Fund,0.08182677295472887
118565,5,0.0666970334588252,0.0359125146431433,0.3106892961984031,0.164699815650634,0.0554259336020504,Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH,True,Debt Scheme - Short Duration Fund,0.08182677295472887
118565,6,0.0664719431028651,0.0348540156335603,0.2381948185690416,0.164699815650634,0.060809209304844,Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH,True,Debt Scheme - Short Duration Fund,0.08182677295472887
118565,7,0.0659564105991402,0.0432975501006771,0.2164797067045261,0.164699815650634,0.062597391004215,Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH,True,Debt Scheme - Short Duration Fund,0.08182677295472887
118565,8,0.0689328223143134,0.0493165831586992,0.1992008269708516,0.164699815650634,0.0657365840331723,Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH,True,Debt Scheme - Short Duration Fund,0.08182677295472887
118565,9,0.0708288654645594,0.0562635193137646,0.1893951797855519,0.164699815650634,0.0670093219360206,Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH,True,Debt Scheme - Short Duration Fund,0.08182677295472887
118565,10,0.071702199732147,0.0580616122390118,0.1774968305698987,0.164699815650634,0.0696367433718457,Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH,True,Debt Scheme - Short Duration Fund,0.08182677295472887
118569,1,0.0839178596558101,0.0259606784558756,0.1674588301627613,0.0835913128924046,0.0412947071126767,Franklin India Corporate Debt Fund - Direct - GROWTH,True,Debt Scheme - Corporate Bond Fund,-0.15554133685011612
118569,2,0.0829924192054169,0.0393541182850702,0.1454334962108348,0.0835913128924046,0.0429042232798693,Franklin India Corporate Debt Fund - Direct - GROWTH,True,Debt Scheme - Corporate Bond Fund,-0.15554133685011612
118569,3,0.0812163551011457,0.0495026355813494,0.1250025232586913,0.0835913128924046,0.0500218756307621,Franklin India Corporate Debt Fund - Direct - GROWTH,True,Debt Scheme - Corporate Bond Fund,-0.15554133685011612
118569,4,0.0803968526327293,0.0567425803787629,0.1203598603737401,0.0835913128924046,0.0569476344762157,Franklin India Corporate Debt Fund - Direct - GROWTH,True,Debt Scheme - Corporate Bond Fund,-0.15554133685011612
118569,5,0.0800877952944048,0.0614938220258662,0.1081733734094017,0.0835913128924046,0.0603407427050367,Franklin India Corporate Debt Fund - Direct - GROWTH,True,Debt Scheme - Corporate Bond Fund,-0.15554133685011612
118569,6,0.0808346663141389,0.0669874446096525,0.1080967974587148,0.0835913128924046,0.0658510360884418,Franklin India Corporate Debt Fund - Direct - GROWTH,True,Debt Scheme - Corporate Bond Fund,-0.15554133685011612
118569,7,0.080980739025859,0.0703200282044416,0.1051603490081334,0.0835913128924046,0.0674033093863015,Franklin India Corporate Debt Fund - Direct - GROWTH,True,Debt Scheme - Corporate Bond Fund,-0.15554133685011612
118569,8,0.0803998499464904,0.0728596364759321,0.1004367580915144,0.0835913128924046,0.0692831725754453,Franklin India Corporate Debt Fund - Direct - GROWTH,True,Debt Scheme - Corporate Bond Fund,-0.15554133685011612
118569,9,0.0800901457523082,0.0738771641654125,0.092665378347212,0.0835913128924046,0.0700321245957048,Franklin India Corporate Debt Fund - Direct - GROWTH,True,Debt Scheme - Corporate Bond Fund,-0.15554133685011612
118569,10,0.0808133060941373,0.0767056961245047,0.0897279370449966,0.0835913128924046,0.071855548969766,Franklin India Corporate Debt Fund - Direct - GROWTH,True,Debt Scheme - Corporate Bond Fund,-0.15554133685011612
118624,1,0.1610794847569434,-0.2014608087605385,0.6611006488083127,0.1396685552153806,-0.0764692673574108,Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118624,2,0.1539786964156433,-0.0711102319633689,0.4200305281567291,0.1396685552153806,-0.0136270529855826,Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118624,3,0.1477966135359875,-0.0183743605699971,0.2883289692501267,0.1396685552153806,0.0232566088118111,Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118624,4,0.1454669130190432,0.0191943172098083,0.3071946733536286,0.1396685552153806,0.050092046621311,Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118624,5,0.1442635892181065,0.0113310816028877,0.2715289519434292,0.1396685552153806,0.0576633703629132,Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118624,6,0.1411397084011267,0.0652133194039819,0.2243874875072626,0.1396685552153806,0.0748715611075581,Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118624,7,0.1388509552063758,0.0803320051857996,0.179364901898358,0.1396685552153806,0.0936024914822738,Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118624,8,0.1425259359441311,0.1037676237860174,0.1761471111479793,0.1396685552153806,0.0979723004778965,Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118624,9,0.1434436260091491,0.1200104108022612,0.1635768022602277,0.1396685552153806,0.1015333857244824,Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118624,10,0.1450837016171469,0.1228217497497823,0.1642249621714302,0.1396685552153806,0.1036159481426642,Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,True,Hybrid Scheme - Aggressive Hybrid Fund,0.1689651702579699
118632,1,0.1915518695113362,-0.3583586990219386,0.8733294485879843,0.1535391156347325,-0.0970381771842754,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,True,Equity Scheme - Large Cap Fund,0.10725469887256622
118632,2,0.1755395218132419,-0.1513793821376392,0.5259195319927055,0.1535391156347325,-0.0108624740371531,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,True,Equity Scheme - Large Cap Fund,0.10725469887256622
118632,3,0.1667282810119124,-0.0591094392083745,0.3546283317279366,0.1535391156347325,0.0294966395307011,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,True,Equity Scheme - Large Cap Fund,0.10725469887256622
118632,4,0.1641705726329242,0.0092182693657361,0.3787272078938515,0.1535391156347325,0.0566766761259856,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,True,Equity Scheme - Large Cap Fund,0.10725469887256622
118632,5,0.1603475509443682,-0.0093908311316859,0.319197814338207,0.1535391156347325,0.063749630647716,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,True,Equity Scheme - Large Cap Fund,0.10725469887256622
118632,6,0.1535456911595918,0.056845230722667,0.2597790490499492,0.1535391156347325,0.0810178048157826,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,True,Equity Scheme - Large Cap Fund,0.10725469887256622
118632,7,0.148999662132051,0.0822218289522782,0.1871010932943568,0.1535391156347325,0.100192182820766,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,True,Equity Scheme - Large Cap Fund,0.10725469887256622
118632,8,0.1566685975943537,0.1084060439280552,0.1984440084299081,0.1535391156347325,0.1047559926647103,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,True,Equity Scheme - Large Cap Fund,0.10725469887256622
